Track_Name,Artist_Name,Album_Name,Album_Artist_Name,Album_Release_Date,Album_Release_Year,Disc_Number,Track_Number,Track_Duration_Milliseconds,Track_Duration_Seconds,Track_Duration_Minutes,Explicit,Popularity,Artist_Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time_Signature,Language
Kaisi Ye Der Lagaai Durge,Narendra Chanchal,Aartiyan Vol-9,Narendra Chanchal,01-09-1996,1996,1,2,358013,358.013,5.966883333,FALSE,23,"bhajan,classic bollywood,filmi",0.491,0.613,1,-8.692,1,0.0431,0.537,0,0.0667,0.764,92.218,4,Punjabi
Aarti Jagjanani Main Teri Gaaun,Narendra Chanchal,Aartiyan Vol-9,Narendra Chanchal,01-09-1996,1996,1,4,365453,365.453,6.090883333,FALSE,26,"bhajan,classic bollywood,filmi",0.564,0.635,8,-8.004,1,0.0397,0.518,0,0.151,0.735,94.234,4,Punjabi
Maiya More Angna Daras Dikha,Narendra Chanchal,Maa,Narendra Chanchal,17-09-1999,1999,1,2,422900,422.9,7.048333333,FALSE,0,"bhajan,classic bollywood,filmi",0.509,0.887,0,-2.983,1,0.122,0.772,0,0.644,0.78,125.034,4,Punjabi
Meri Jholi Chhoti Pad Gayi Re,Narendra Chanchal,Maa,Narendra Chanchal,17-09-1999,1999,1,3,431232,431.232,7.1872,FALSE,30,"bhajan,classic bollywood,filmi",0.582,0.85,8,-3.859,1,0.0461,0.758,0,0.336,0.88,95.935,4,Punjabi
Bata De Purvaiya Bhawani Kab Aayegi,Narendra Chanchal,Maa,Narendra Chanchal,17-09-1999,1999,1,4,487900,487.9,8.131666667,FALSE,12,"bhajan,classic bollywood,filmi",0.574,0.87,1,-3.451,1,0.041,0.72,0,0.22,0.876,125.507,4,Punjabi
Pyare Pyare Chanda Mama Ajab Hai Shaan,Narendra Chanchal,Maa,Narendra Chanchal,17-09-1999,1999,1,5,347789,347.789,5.796483333,FALSE,8,"bhajan,classic bollywood,filmi",0.568,0.78,1,-3.69,1,0.0537,0.729,0,0.555,0.881,110.695,4,Punjabi
Badhe Chalo Ae Sher Jawano,Narendra Chanchal,Maa,Narendra Chanchal,17-09-1999,1999,1,7,274376,274.376,4.572933333,FALSE,6,"bhajan,classic bollywood,filmi",0.65,0.849,1,-2.743,1,0.0376,0.646,0,0.174,0.85,111.848,4,Punjabi
Ik Tara Ik Rukman,Narendra Chanchal,Maa,Narendra Chanchal,17-09-1999,1999,1,8,456600,456.6,7.61,FALSE,17,"bhajan,classic bollywood,filmi",0.546,0.719,6,-4.79,0,0.042,0.721,0,0.152,0.638,80.268,4,Punjabi
Ooncha Sinhasan Ho,Narendra Chanchal,Maa,Narendra Chanchal,17-09-1999,1999,1,9,443032,443.032,7.383866667,FALSE,18,"bhajan,classic bollywood,filmi",0.551,0.858,1,-4.106,0,0.0553,0.717,0,0.359,0.901,81.255,4,Punjabi
Meri Maiya Ne,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,1,457746,457.746,7.6291,FALSE,38,"bhajan,classic bollywood,filmi",0.503,0.624,5,-10.374,0,0.0781,0.505,0,0.297,0.964,90.773,4,Punjabi
Jai Jagdambe Jai,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,2,405426,405.426,6.7571,FALSE,39,"bhajan,classic bollywood,filmi",0.614,0.702,1,-10.884,1,0.0822,0.366,0,0.628,0.958,132.27,4,Punjabi
Kaun Kehta Hai,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,3,374013,374.013,6.23355,FALSE,13,"bhajan,classic bollywood,filmi",0.648,0.64,5,-11.115,0,0.0659,0.496,0,0.333,0.884,133.29,4,Punjabi
Sawali Tumhe Dhoondh Lenge,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,4,422893,422.893,7.048216667,FALSE,11,"bhajan,classic bollywood,filmi",0.664,0.651,0,-9.794,1,0.0404,0.348,0,0.178,0.917,102.661,4,Punjabi
Chalo Yatra Karne,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,5,410093,410.093,6.834883333,FALSE,9,"bhajan,classic bollywood,filmi",0.692,0.558,5,-11.365,0,0.0538,0.539,0,0.146,0.953,83.964,4,Punjabi
Dhyanu KO Taar Diya,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,6,439213,439.213,7.320216667,FALSE,10,"bhajan,classic bollywood,filmi",0.531,0.564,0,-11.039,0,0.167,0.571,0,0.657,0.843,174.724,4,Punjabi
Chunariya Laher Laher Lehraye,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,7,432200,432.2,7.203333333,FALSE,10,"bhajan,classic bollywood,filmi",0.52,0.736,0,-10.853,0,0.0852,0.414,0,0.672,0.91,141.105,4,Punjabi
Maa Sharda Maiya Ke,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,8,480386,480.386,8.006433333,FALSE,9,"bhajan,classic bollywood,filmi",0.592,0.61,5,-10.489,0,0.11,0.535,0,0.0588,0.788,82.602,4,Punjabi
Jai Ambe Gauri - Aarti,Narendra Chanchal,Karlo Jagran Maiya Ka,Narendra Chanchal,20-08-1996,1996,1,9,389888,389.888,6.498133333,FALSE,11,"bhajan,classic bollywood,filmi",0.591,0.667,11,-7.899,1,0.0643,0.505,0,0.114,0.91,99.798,4,Punjabi
Tere Darshan Karange Saari Raat,Narendra Chanchal,Tere Darshan Karange Saari Raat,Narendra Chanchal,05-06-2019,2019,1,1,364918,364.918,6.081966667,FALSE,8,"bhajan,classic bollywood,filmi",0.593,0.935,1,-3.464,1,0.112,0.505,0,0.133,0.821,121.565,4,Punjabi
Teri Yaad,Narendra Chanchal,Tere Darshan Karange Saari Raat,Narendra Chanchal,05-06-2019,2019,1,2,308538,308.538,5.1423,FALSE,6,"bhajan,classic bollywood,filmi",0.591,0.831,1,-5.824,1,0.0728,0.655,0,0.117,0.866,129.917,4,Punjabi
Maiya Ji Sanu,Narendra Chanchal,Tere Darshan Karange Saari Raat,Narendra Chanchal,05-06-2019,2019,1,4,425409,425.409,7.09015,FALSE,7,"bhajan,classic bollywood,filmi",0.562,0.876,1,-3.87,1,0.0565,0.602,0,0.043,0.812,121.9,4,Punjabi
Nange Paari,Narendra Chanchal,Tere Darshan Karange Saari Raat,Narendra Chanchal,05-06-2019,2019,1,3,446769,446.769,7.44615,FALSE,6,"bhajan,classic bollywood,filmi",0.654,0.879,1,-3.376,1,0.0882,0.62,0,0.249,0.808,129.888,4,Punjabi
Teri Bhakti,Narendra Chanchal,Tere Darshan Karange Saari Raat,Narendra Chanchal,05-06-2019,2019,1,5,471756,471.756,7.8626,FALSE,7,"bhajan,classic bollywood,filmi",0.744,0.803,8,-4.685,1,0.0396,0.381,0,0.323,0.969,134.98,4,Punjabi
Kyun Tu Himmat,Narendra Chanchal,Tere Darshan Karange Saari Raat,Narendra Chanchal,05-06-2019,2019,1,6,424918,424.918,7.081966667,FALSE,6,"bhajan,classic bollywood,filmi",0.744,0.874,6,-4.689,0,0.047,0.556,0,0.0412,0.87,122.011,4,Punjabi
Meri Maa Diya,Narendra Chanchal,Tere Darshan Karange Saari Raat,Narendra Chanchal,05-06-2019,2019,1,7,403165,403.165,6.719416667,FALSE,6,"bhajan,classic bollywood,filmi",0.516,0.905,1,-3.94,1,0.132,0.487,0,0.12,0.858,139.017,4,Punjabi
Sara Jag Dekhai,Narendra Chanchal,Tere Darshan Karange Saari Raat,Narendra Chanchal,05-06-2019,2019,1,8,274000,274,4.566666667,FALSE,5,"bhajan,classic bollywood,filmi",0.479,0.887,1,-3.027,1,0.104,0.345,0,0.388,0.774,129.833,4,Punjabi
Tara Rani Di Katha - Part 1,Narendra Chanchal,Tara Rani Di Katha,Narendra Chanchal,01-01-2005,2005,1,1,1310306,1310.306,21.83843333,FALSE,6,"bhajan,classic bollywood,filmi",0.431,0.426,3,-15.319,0,0.0482,0.85,0,0.143,0.785,93.027,4,Punjabi
Tara Rani Di Katha - Part II,Narendra Chanchal,Tara Rani Di Katha,Narendra Chanchal,01-01-2005,2005,1,2,1327693,1327.693,22.12821667,FALSE,5,"bhajan,classic bollywood,filmi",0.489,0.418,5,-16.042,0,0.0471,0.809,0,0.183,0.703,98.435,4,Punjabi
Vandana(Mainu Tera Hi Bharosa),Narendra Chanchal,Aimil Bhagwati Jaagran Vol-1,Narendra Chanchal,26-11-2004,2004,1,1,1354821,1354.821,22.58035,FALSE,3,"bhajan,classic bollywood,filmi",0.386,0.599,3,-13.119,1,0.143,0.792,0,0.659,0.51,139.89,4,Punjabi
Varaan Diye Daatiye Var De De,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-1,Narendra Chanchal,26-11-2004,2004,1,2,464537,464.537,7.742283333,FALSE,0,"bhajan,classic bollywood,filmi",0.428,0.554,1,-13.461,0,0.283,0.804,0,0.127,0.641,114.564,4,Punjabi
Aao Maiya Ji Tumhein Bhog Lagaoon,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-1,Narendra Chanchal,26-11-2004,2004,1,3,502841,502.841,8.380683333,FALSE,1,"bhajan,classic bollywood,filmi",0.448,0.719,11,-12.277,1,0.0877,0.789,0,0.686,0.75,72.448,4,Punjabi
Dil Walee Palkee Ch,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-1,Narendra Chanchal,26-11-2004,2004,1,4,757648,757.648,12.62746667,FALSE,0,"bhajan,classic bollywood,filmi",0.398,0.35,8,-15.567,0,0.0829,0.888,0,0.634,0.556,76.514,4,Punjabi
Sun Nagarkot Dee Ae Raaniye,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-1,Narendra Chanchal,26-11-2004,2004,1,5,199427,199.427,3.323783333,FALSE,0,"bhajan,classic bollywood,filmi",0.442,0.743,1,-13.031,0,0.157,0.785,7.22E-06,0.89,0.607,82.314,4,Punjabi
Jai Ambe Gauri,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-1,Narendra Chanchal,26-11-2004,2004,1,6,435124,435.124,7.252066667,FALSE,0,"bhajan,classic bollywood,filmi",0.386,0.679,8,-13.491,1,0.0447,0.899,0,0.44,0.72,96.103,4,Punjabi
Meri Hai Bhaee Meri Hai Toon To Maiya Meri Hai,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-2,Narendra Chanchal,26-11-2004,2004,1,1,283906,283.906,4.731766667,FALSE,0,"bhajan,classic bollywood,filmi",0.486,0.506,3,-15.042,0,0.294,0.853,0,0.284,0.641,130.454,4,Punjabi
Aayee Bhawani Haaye Shawa,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-2,Narendra Chanchal,26-11-2004,2004,1,2,225344,225.344,3.755733333,FALSE,0,"bhajan,classic bollywood,filmi",0.428,0.453,8,-16.584,0,0.0623,0.846,1.24E-06,0.228,0.765,141.196,4,Punjabi
Balle Balle Teri Balle,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-2,Narendra Chanchal,26-11-2004,2004,1,3,649849,649.849,10.83081667,FALSE,0,"bhajan,classic bollywood,filmi",0.497,0.476,11,-15.59,1,0.503,0.841,0,0.154,0.619,101.176,4,Punjabi
Bholiye Nee Pyariye Maharaniye,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-2,Narendra Chanchal,26-11-2004,2004,1,4,376029,376.029,6.26715,FALSE,0,"bhajan,classic bollywood,filmi",0.376,0.398,8,-15.474,0,0.0579,0.894,0,0.391,0.617,98.252,4,Punjabi
Ho Sakda Hai Maa Aaundee Hove,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-2,Narendra Chanchal,26-11-2004,2004,1,5,298477,298.477,4.974616667,FALSE,0,"bhajan,classic bollywood,filmi",0.565,0.488,1,-16.374,0,0.344,0.845,1.19E-05,0.961,0.852,103.175,4,Punjabi
Saanu Janmaan To Daati Tere Darshan Di Aas,Narendra Chanchal,Aimil Bhagwati Jaagran Vol-2,Narendra Chanchal,26-11-2004,2004,1,7,510838,510.838,8.513966667,FALSE,0,"bhajan,classic bollywood,filmi",0.421,0.425,9,-16.699,1,0.157,0.899,0,0.844,0.694,95.503,4,Punjabi
Dilwali Paalki Vich,Narendra Chanchal,Maa Shakti Bhagwati Chowki Part-2,Narendra Chanchal,26-10-2004,2004,1,1,601328,601.328,10.02213333,FALSE,0,"bhajan,classic bollywood,filmi",0.387,0.556,8,-7.504,0,0.178,0.787,0,0.391,0.513,81.184,4,Punjabi
Haay Bhi Main Leke Jawa,Narendra Chanchal,Maa Shakti Bhagwati Chowki Part-2,Narendra Chanchal,26-10-2004,2004,1,2,221201,221.201,3.686683333,FALSE,0,"bhajan,classic bollywood,filmi",0.364,0.904,8,-4.521,0,0.173,0.631,0.00178,0.634,0.669,131.703,4,Punjabi
Tu Bheekh Na Degi To,Narendra Chanchal,Maa Shakti Bhagwati Chowki Part-2,Narendra Chanchal,26-10-2004,2004,1,3,470024,470.024,7.833733333,FALSE,0,"bhajan,classic bollywood,filmi",0.377,0.719,9,-5.11,1,0.248,0.687,5.11E-06,0.862,0.649,90.471,4,Punjabi
Aai Bhawani Haai Shawa Balle Balle Maiya Ni Teri Balle Balle,Narendra Chanchal,Maa Shakti Bhagwati Chowki Part-2,Narendra Chanchal,26-10-2004,2004,1,5,477544,477.544,7.959066667,FALSE,0,"bhajan,classic bollywood,filmi",0.508,0.737,8,-6.739,0,0.336,0.643,7.59E-06,0.813,0.822,129.506,4,Punjabi
Tere Darbaar Aana Kya Baat Hai,Narendra Chanchal,Maa Shakti Bhagwati Chowki Part-2,Narendra Chanchal,26-10-2004,2004,1,7,483009,483.009,8.05015,FALSE,0,"bhajan,classic bollywood,filmi",0.497,0.755,1,-6.397,1,0.464,0.714,0,0.194,0.686,124.385,4,Punjabi
Aao Maiya Ji Tumhein Bhog Lagoon,Narendra Chanchal,Aao Maiyaji Tumhein Bhog Lagaoon,Narendra Chanchal,27-02-2004,2004,1,1,482182,482.182,8.036366667,FALSE,4,"bhajan,classic bollywood,filmi",0.52,0.778,1,-8.657,1,0.0827,0.514,0,0.123,0.942,155.765,4,Punjabi
Chandan Ki Chauki Ho,Narendra Chanchal,Aao Maiyaji Tumhein Bhog Lagaoon,Narendra Chanchal,27-02-2004,2004,1,2,323635,323.635,5.393916667,FALSE,4,"bhajan,classic bollywood,filmi",0.729,0.742,8,-9.059,0,0.107,0.44,0,0.192,0.899,118.393,4,Punjabi
Saraswati Mahalakshmi Mahakaali,Narendra Chanchal,Aao Maiyaji Tumhein Bhog Lagaoon,Narendra Chanchal,27-02-2004,2004,1,3,454935,454.935,7.58225,FALSE,4,"bhajan,classic bollywood,filmi",0.593,0.592,6,-9.474,0,0.0572,0.652,0,0.181,0.888,81.242,4,Punjabi
Oonche Parvat Dera Tera,Narendra Chanchal,Aao Maiyaji Tumhein Bhog Lagaoon,Narendra Chanchal,27-02-2004,2004,1,6,369724,369.724,6.162066667,FALSE,3,"bhajan,classic bollywood,filmi",0.553,0.816,5,-9.115,0,0.0672,0.495,0,0.113,0.825,154.18,4,Punjabi
Tere Gal Vich Chola Lal,Narendra Chanchal,Aao Maiyaji Tumhein Bhog Lagaoon,Narendra Chanchal,27-02-2004,2004,1,7,430413,430.413,7.17355,FALSE,3,"bhajan,classic bollywood,filmi",0.606,0.874,11,-9.106,0,0.0469,0.479,0,0.143,0.933,82.919,4,Punjabi
Jab Kuch Bhi Samajh Na Aaye,Narendra Chanchal,Aao Maiyaji Tumhein Bhog Lagaoon,Narendra Chanchal,27-02-2004,2004,1,5,374457,374.457,6.24095,FALSE,1,"bhajan,classic bollywood,filmi",0.548,0.687,8,-10.787,1,0.0402,0.579,8.07E-06,0.198,0.921,87.418,4,Punjabi
Mere Ghar Mein Aayi Maiya,Narendra Chanchal,Aao Maiyaji Tumhein Bhog Lagaoon,Narendra Chanchal,27-02-2004,2004,1,8,375923,375.923,6.265383333,FALSE,2,"bhajan,classic bollywood,filmi",0.617,0.869,1,-8.681,1,0.05,0.373,0,0.0568,0.928,127.138,4,Punjabi
Laal Chunni Lehrake,Narendra Chanchal,Chola Tera Bada Hi Kamaal Daatiye,Narendra Chanchal,12-03-2003,2003,1,1,377807,377.807,6.296783333,FALSE,0,"bhajan,classic bollywood,filmi",0.6,0.789,2,-7.537,1,0.0539,0.342,0,0.0758,0.942,119.131,4,Punjabi
Tere Darbar Aana,Narendra Chanchal,Chola Tera Bada Hi Kamaal Daatiye,Narendra Chanchal,12-03-2003,2003,1,2,323586,323.586,5.3931,FALSE,0,"bhajan,classic bollywood,filmi",0.455,0.879,1,-8.001,1,0.0922,0.534,1.55E-05,0.324,0.828,169.547,3,Punjabi
Tu Hi Tu,Narendra Chanchal,Chola Tera Bada Hi Kamaal Daatiye,Narendra Chanchal,12-03-2003,2003,1,3,458884,458.884,7.648066667,FALSE,0,"bhajan,classic bollywood,filmi",0.635,0.861,6,-7.758,0,0.0695,0.444,0,0.168,0.845,131.581,4,Punjabi
Ye Mahamantra Hai,Narendra Chanchal,Chola Tera Bada Hi Kamaal Daatiye,Narendra Chanchal,12-03-2003,2003,1,4,506258,506.258,8.437633333,FALSE,0,"bhajan,classic bollywood,filmi",0.636,0.661,6,-9.187,0,0.0533,0.484,1.48E-05,0.245,0.799,96.522,4,Punjabi
Maiya Ji Meri Beti Chali Sasural,Narendra Chanchal,Chola Tera Bada Hi Kamaal Daatiye,Narendra Chanchal,12-03-2003,2003,1,5,352357,352.357,5.872616667,FALSE,1,"bhajan,classic bollywood,filmi",0.528,0.775,0,-8.696,1,0.0978,0.5,7.74E-06,0.301,0.847,98.866,4,Punjabi
Chola Tera Bada Hi Kamaal,Narendra Chanchal,Chola Tera Bada Hi Kamaal Daatiye,Narendra Chanchal,12-03-2003,2003,1,6,453237,453.237,7.55395,FALSE,0,"bhajan,classic bollywood,filmi",0.651,0.848,5,-8.704,0,0.0526,0.503,5.35E-06,0.367,0.916,94.405,4,Punjabi
Pa Ke Ghoonghroo Nachan Mandar Tere,Narendra Chanchal,Chola Tera Bada Hi Kamaal Daatiye,Narendra Chanchal,12-03-2003,2003,1,7,443295,443.295,7.38825,FALSE,1,"bhajan,classic bollywood,filmi",0.685,0.877,1,-8.108,0,0.0468,0.0748,0,0.288,0.815,128.922,4,Punjabi
Tu Bheekh Na Degi,Narendra Chanchal,Chola Tera Bada Hi Kamaal Daatiye,Narendra Chanchal,12-03-2003,2003,1,8,439965,439.965,7.33275,FALSE,3,"bhajan,classic bollywood,filmi",0.671,0.815,6,-7.538,0,0.092,0.592,0.000458,0.291,0.817,99.417,4,Punjabi
Us School Mein Mummy,Narendra Chanchal,Lagwade Maiya Lottery,Narendra Chanchal,28-02-2003,2003,1,3,342350,342.35,5.705833333,FALSE,0,"bhajan,classic bollywood,filmi",0.792,0.755,1,-8.736,0,0.0518,0.528,1.46E-05,0.0768,0.95,100.857,4,Punjabi
Lagwade Maiyya Lottery,Narendra Chanchal,Lagwade Maiya Lottery,Narendra Chanchal,28-02-2003,2003,1,1,304926,304.926,5.0821,FALSE,0,"bhajan,classic bollywood,filmi",0.762,0.738,6,-8.91,0,0.0939,0.378,0,0.252,0.777,109.813,4,Punjabi
Jagraate Ki Raat,Narendra Chanchal,Lagwade Maiya Lottery,Narendra Chanchal,28-02-2003,2003,1,4,391755,391.755,6.52925,FALSE,0,"bhajan,classic bollywood,filmi",0.653,0.703,1,-9.658,1,0.121,0.54,0,0.0629,0.898,88.078,4,Punjabi
Toone Laakhon Bhakton Ke,Narendra Chanchal,Lagwade Maiya Lottery,Narendra Chanchal,28-02-2003,2003,1,5,495300,495.3,8.255,FALSE,1,"bhajan,classic bollywood,filmi",0.683,0.717,6,-9.601,0,0.0544,0.568,0,0.268,0.856,107.853,4,Punjabi
Himmat Rakh Bharosa Rakh,Narendra Chanchal,Lagwade Maiya Lottery,Narendra Chanchal,28-02-2003,2003,1,6,352382,352.382,5.873033333,FALSE,0,"bhajan,classic bollywood,filmi",0.571,0.702,1,-9.169,1,0.0978,0.533,0,0.117,0.9,166.269,4,Punjabi
Katti Teri Meri,Narendra Chanchal,Lagwade Maiya Lottery,Narendra Chanchal,28-02-2003,2003,1,7,377157,377.157,6.28595,FALSE,1,"bhajan,classic bollywood,filmi",0.687,0.594,6,-9.336,0,0.0907,0.633,0,0.147,0.936,115.282,4,Punjabi
Jai Jai Maa,Narendra Chanchal,Paudi Paudi Chadhte Jaana (Mata Bhajan),Narendra Chanchal,15-11-2002,2002,1,3,537000,537,8.95,FALSE,0,"bhajan,classic bollywood,filmi",0.537,0.875,5,-3.197,0,0.0386,0.524,3.86E-05,0.889,0.707,105.763,4,Punjabi
Jai Mata Ki Bol,Narendra Chanchal,Paudi Paudi Chadhte Jaana (Mata Bhajan),Narendra Chanchal,15-11-2002,2002,1,4,180226,180.226,3.003766667,FALSE,0,"bhajan,classic bollywood,filmi",0.638,0.779,5,-4.696,0,0.0362,0.649,1.37E-06,0.264,0.823,124.761,4,Punjabi
Kaun Kehti Hai,Narendra Chanchal,Paudi Paudi Chadhte Jaana (Mata Bhajan),Narendra Chanchal,15-11-2002,2002,1,5,464000,464,7.733333333,FALSE,0,"bhajan,classic bollywood,filmi",0.268,0.908,5,-3.161,0,0.0912,0.735,0.000957,0.768,0.661,160.57,3,Punjabi
Main Toh Jaoongi,Narendra Chanchal,Paudi Paudi Chadhte Jaana (Mata Bhajan),Narendra Chanchal,15-11-2002,2002,1,6,546000,546,9.1,FALSE,0,"bhajan,classic bollywood,filmi",0.485,0.935,8,-3.833,1,0.064,0.489,3.84E-06,0.334,0.507,112.507,4,Punjabi
J M D,Narendra Chanchal,Meri Hai Maa Tu Meri Hai,Narendra Chanchal,16-09-2002,2002,1,1,393678,393.678,6.5613,FALSE,2,"bhajan,classic bollywood,filmi",0.842,0.789,1,-12.941,1,0.0703,0.262,0,0.29,0.441,117.005,4,Punjabi
Meri Maiyaji Ke Dware,Narendra Chanchal,Meri Hai Maa Tu Meri Hai,Narendra Chanchal,16-09-2002,2002,1,3,334157,334.157,5.569283333,FALSE,0,"bhajan,classic bollywood,filmi",0.392,0.609,1,-11.608,1,0.0616,0.691,0,0.317,0.933,83.705,3,Punjabi
O Gufa Se Bahar Aaja,Narendra Chanchal,Meri Hai Maa Tu Meri Hai,Narendra Chanchal,16-09-2002,2002,1,4,399982,399.982,6.666366667,FALSE,21,"bhajan,classic bollywood,filmi",0.607,0.65,1,-12.062,1,0.0564,0.583,0,0.641,0.965,78.63,4,Punjabi
Meri Godi Mein Khele,Narendra Chanchal,Meri Hai Maa Tu Meri Hai,Narendra Chanchal,16-09-2002,2002,1,6,329384,329.384,5.489733333,FALSE,0,"bhajan,classic bollywood,filmi",0.515,0.706,1,-13.291,1,0.0674,0.505,0,0.149,0.953,150.202,4,Punjabi
Chhithi Aayee Hai,Narendra Chanchal,Meri Hai Maa Tu Meri Hai,Narendra Chanchal,16-09-2002,2002,1,7,342653,342.653,5.710883333,FALSE,1,"bhajan,classic bollywood,filmi",0.696,0.702,8,-12.638,0,0.056,0.456,0,0.0968,0.945,116.1,4,Punjabi
Meri Hai Bhai Meri Hai,Narendra Chanchal,Meri Hai Maa Tu Meri Hai,Narendra Chanchal,16-09-2002,2002,1,8,341332,341.332,5.688866667,FALSE,0,"bhajan,classic bollywood,filmi",0.708,0.654,1,-14.301,1,0.053,0.358,0,0.342,0.939,113.673,4,Punjabi
Chalo Chalo Maa Vaishno Ke Dwaar,Narendra Chanchal,Vaishno Yatra (Mata Bhajan),Narendra Chanchal,01-09-2002,2002,1,1,1786840,1786.84,29.78066667,FALSE,0,"bhajan,classic bollywood,filmi",0.593,0.733,5,-8.705,0,0.0421,0.486,1.27E-06,0.277,0.698,100.207,4,Punjabi
Mata Rani Sabko Degi Chapar Phad Ke,Narendra Chanchal,Vaishno Yatra (Mata Bhajan),Narendra Chanchal,01-09-2002,2002,1,2,311360,311.36,5.189333333,FALSE,0,"bhajan,classic bollywood,filmi",0.683,0.831,0,-8.256,1,0.0468,0.548,0,0.132,0.879,121.353,4,Punjabi
Sare Bolo Jai Mata Di,Narendra Chanchal,Vaishno Yatra (Mata Bhajan),Narendra Chanchal,01-09-2002,2002,1,3,1305000,1305,21.75,FALSE,0,"bhajan,classic bollywood,filmi",0.461,0.773,0,-8.15,1,0.0573,0.684,1.44E-05,0.0896,0.773,99.166,4,Punjabi
Khairaan Daati Taan Wanddi Ae,Narendra Chanchal,Sheranwali Maa Nu Manaiye,Narendra Chanchal,01-04-2002,2002,1,1,484360,484.36,8.072666667,FALSE,0,"bhajan,classic bollywood,filmi",0.345,0.892,9,-4.362,1,0.177,0.527,0,0.104,0.752,166.314,3,Punjabi
Parwat Deya Kawaan Ve,Narendra Chanchal,Sheranwali Maa Nu Manaiye,Narendra Chanchal,01-04-2002,2002,1,2,543973,543.973,9.066216667,FALSE,0,"bhajan,classic bollywood,filmi",0.449,0.849,2,-4.961,0,0.0655,0.721,0,0.0927,0.58,74.948,4,Punjabi
Assi Fakkarh Deewane Jogi Maa,Narendra Chanchal,Sheranwali Maa Nu Manaiye,Narendra Chanchal,01-04-2002,2002,1,3,490426,490.426,8.173766667,FALSE,0,"bhajan,classic bollywood,filmi",0.531,0.863,10,-4.523,1,0.104,0.558,8.38E-06,0.165,0.699,128.107,4,Punjabi
Maa Ne Khel Rachaya,Narendra Chanchal,Sheranwali Maa Nu Manaiye,Narendra Chanchal,01-04-2002,2002,1,4,718240,718.24,11.97066667,FALSE,2,"bhajan,classic bollywood,filmi",0.397,0.888,2,-3.489,0,0.219,0.7,3.02E-05,0.161,0.677,150.044,4,Punjabi
Pehle Sheranwali Maa Nu Manaeeye,Narendra Chanchal,Sheranwali Maa Nu Manaiye,Narendra Chanchal,01-04-2002,2002,1,5,646400,646.4,10.77333333,FALSE,0,"bhajan,classic bollywood,filmi",0.497,0.904,10,-4.191,1,0.0538,0.767,0,0.0738,0.724,92.585,4,Punjabi
Jis Dil Mein Maa Ka Mandir Hai,Narendra Chanchal,Bhawani Maa Muraden Baantati,Narendra Chanchal,28-03-2002,2002,1,2,404280,404.28,6.738,FALSE,1,"bhajan,classic bollywood,filmi",0.417,0.587,0,-9.72,0,0.044,0.876,0,0.0583,0.771,85.943,4,Punjabi
Naam Japoji Naam Japo,Narendra Chanchal,Jyot Jage Saari Raat,Narendra Chanchal,15-02-2001,2001,1,5,401517,401.517,6.69195,FALSE,0,"bhajan,classic bollywood,filmi",0.639,0.616,1,-12.375,1,0.0607,0.534,0,0.0262,0.966,101.378,4,Punjabi
Jyot Jage Saari Raat,Narendra Chanchal,Jyot Jage Saari Raat,Narendra Chanchal,15-02-2001,2001,1,8,360997,360.997,6.016616667,FALSE,3,"bhajan,classic bollywood,filmi",0.595,0.766,10,-11.393,1,0.0511,0.413,0,0.0527,0.831,125.996,4,Punjabi
Aai Bhawani Ambe Rani,Narendra Chanchal,Jai Mata Ki Karta Ja,Narendra Chanchal,14-11-2000,2000,1,1,355613,355.613,5.926883333,FALSE,5,"bhajan,classic bollywood,filmi",0.55,0.61,8,-12.549,1,0.0545,0.594,0,0.104,0.94,90.895,4,Punjabi
Dwara Tera Aasra Mera,Narendra Chanchal,Jai Mata Ki Karta Ja,Narendra Chanchal,14-11-2000,2000,1,3,418133,418.133,6.968883333,FALSE,7,"bhajan,classic bollywood,filmi",0.53,0.604,2,-12.959,1,0.0394,0.501,1.07E-06,0.218,0.811,92.137,4,Punjabi
